Data,Município,Índice
24 de nov. de 2020,Presidente Figueiredo,0.43
24 de nov. de 2020,Manacapuru,0.46
24 de nov. de 2020,Coari,0.51
24 de nov. de 2020,Manicoré,0.43
24 de nov. de 2020,Boca do Acre,0.46
24 de nov. de 2020,Autazes,0.53
24 de nov. de 2020,Careiro da Várzea,0.57
24 de nov. de 2020,Manaus,0.43
24 de nov. de 2020,Maués,0.34
24 de nov. de 2020,Parintins,0.42
24 de nov. de 2020,Rio Preto da Eva,0.3
24 de nov. de 2020,Tefé,0.45
25 de nov. de 2020,Manaus,0.42
25 de nov. de 2020,Manacapuru,0.43
25 de nov. de 2020,São Gabriel da Cachoeira,0.21
25 de nov. de 2020,Presidente Figueiredo,0.41
25 de nov. de 2020,Autazes,0.55
25 de nov. de 2020,Humaitá,0.35
25 de nov. de 2020,Lábrea,0.37
25 de nov. de 2020,Careiro,0.45
25 de nov. de 2020,Parintins,0.33
25 de nov. de 2020,Tabatinga,0.37
25 de nov. de 2020,Careiro da Várzea,0.55
25 de nov. de 2020,Manicoré,0.35
25 de nov. de 2020,Coari,0.47
25 de nov. de 2020,Iranduba,0.46
25 de nov. de 2020,Rio Preto da Eva,0.38
25 de nov. de 2020,Tefé,0.42
25 de nov. de 2020,Boca do Acre,0.51
25 de nov. de 2020,Maués,0.34
25 de nov. de 2020,Itacoatiara,0.36
26 de nov. de 2020,São Gabriel da Cachoeira,0.32
26 de nov. de 2020,Boca do Acre,0.54
26 de nov. de 2020,Iranduba,0.4
26 de nov. de 2020,Manaus,0.41
26 de nov. de 2020,Humaitá,0.38
26 de nov. de 2020,Autazes,0.5
26 de nov. de 2020,Maués,0.43
26 de nov. de 2020,Lábrea,0.41
26 de nov. de 2020,Tabatinga,0.41
26 de nov. de 2020,Rio Preto da Eva,0.41
26 de nov. de 2020,Presidente Figueiredo,0.38
26 de nov. de 2020,Itacoatiara,0.44
26 de nov. de 2020,Coari,0.48
26 de nov. de 2020,Parintins,0.37
26 de nov. de 2020,Manicoré,0.33
26 de nov. de 2020,Careiro,0.49
26 de nov. de 2020,Manacapuru,0.45
26 de nov. de 2020,Tefé,0.43
27 de nov. de 2020,Itacoatiara,0.35
27 de nov. de 2020,Iranduba,0.41
27 de nov. de 2020,Presidente Figueiredo,0.38
27 de nov. de 2020,Maués,0.25
27 de nov. de 2020,Tabatinga,0.45
27 de nov. de 2020,Manaus,0.41
27 de nov. de 2020,Boca do Acre,0.43
27 de nov. de 2020,Manicoré,0.42
27 de nov. de 2020,Lábrea,0.38
27 de nov. de 2020,Humaitá,0.36
27 de nov. de 2020,Rio Preto da Eva,0.41
27 de nov. de 2020,São Gabriel da Cachoeira,0.3
27 de nov. de 2020,Parintins,0.36
27 de nov. de 2020,Manacapuru,0.46
27 de nov. de 2020,Autazes,0.4
27 de nov. de 2020,Tefé,0.38
27 de nov. de 2020,Coari,0.35
27 de nov. de 2020,Careiro,0.47
28 de nov. de 2020,Presidente Figueiredo,0.4
28 de nov. de 2020,Manicoré,0.36
28 de nov. de 2020,Coari,0.49
28 de nov. de 2020,Itacoatiara,0.37
28 de nov. de 2020,Maués,0.34
28 de nov. de 2020,Tabatinga,0.46
28 de nov. de 2020,Tefé,0.46
28 de nov. de 2020,Careiro,0.56
28 de nov. de 2020,Manaus,0.43
28 de nov. de 2020,Lábrea,0.46
28 de nov. de 2020,Rio Preto da Eva,0.4
28 de nov. de 2020,Parintins,0.33
28 de nov. de 2020,Autazes,0.47
28 de nov. de 2020,Iranduba,0.4
28 de nov. de 2020,Boca do Acre,0.53
28 de nov. de 2020,Manacapuru,0.49
28 de nov. de 2020,Humaitá,0.36
28 de nov. de 2020,São Gabriel da Cachoeira,0.4
29 de nov. de 2020,Parintins,0.37
29 de nov. de 2020,Presidente Figueiredo,0.48
29 de nov. de 2020,Boca do Acre,0.59
29 de nov. de 2020,Autazes,0.52
29 de nov. de 2020,Itacoatiara,0.42
29 de nov. de 2020,Coari,0.4
29 de nov. de 2020,Manicoré,0.53
29 de nov. de 2020,Tabatinga,0.47
29 de nov. de 2020,São Gabriel da Cachoeira,0.37
29 de nov. de 2020,Iranduba,0.49
29 de nov. de 2020,Rio Preto da Eva,0.48
29 de nov. de 2020,Tefé,0.41
29 de nov. de 2020,Lábrea,0.6
29 de nov. de 2020,Humaitá,0.43
29 de nov. de 2020,Manacapuru,0.51
29 de nov. de 2020,Manaus,0.46
29 de nov. de 2020,Maués,0.44
29 de nov. de 2020,Careiro,0.52
30 de nov. de 2020,Careiro,0.43
30 de nov. de 2020,São Gabriel da Cachoeira,0.31
30 de nov. de 2020,Humaitá,0.38
30 de nov. de 2020,Itacoatiara,0.35
30 de nov. de 2020,Tefé,0.42
30 de nov. de 2020,Presidente Figueiredo,0.4
30 de nov. de 2020,Lábrea,0.46
30 de nov. de 2020,Manacapuru,0.43
30 de nov. de 2020,Boca do Acre,0.52
30 de nov. de 2020,Coari,0.37
30 de nov. de 2020,Maués,0.37
30 de nov. de 2020,Rio Preto da Eva,0.44
30 de nov. de 2020,Tabatinga,0.42
30 de nov. de 2020,Parintins,0.37
30 de nov. de 2020,Manicoré,0.35
30 de nov. de 2020,Iranduba,0.47
30 de nov. de 2020,Manaus,0.44
30 de nov. de 2020,Autazes,0.49
1 de dez. de 2020,São Gabriel da Cachoeira,0.23
1 de dez. de 2020,Coari,0.41
1 de dez. de 2020,Rio Preto da Eva,0.43
1 de dez. de 2020,Parintins,0.35
1 de dez. de 2020,Iranduba,0.43
1 de dez. de 2020,Boca do Acre,0.44
1 de dez. de 2020,Itacoatiara,0.39
1 de dez. de 2020,Autazes,0.44
1 de dez. de 2020,Tabatinga,0.35
1 de dez. de 2020,Presidente Figueiredo,0.38
1 de dez. de 2020,Manaus,0.41
1 de dez. de 2020,Manicoré,0.32
1 de dez. de 2020,Humaitá,0.35
1 de dez. de 2020,Careiro,0.45
1 de dez. de 2020,Manacapuru,0.45
1 de dez. de 2020,Tefé,0.39
1 de dez. de 2020,Maués,0.39
1 de dez. de 2020,Lábrea,0.4
2 de dez. de 2020,Manacapuru,0.44
2 de dez. de 2020,Careiro,0.48
2 de dez. de 2020,Boca do Acre,0.42
2 de dez. de 2020,Humaitá,0.31
2 de dez. de 2020,Presidente Figueiredo,0.32
2 de dez. de 2020,Iranduba,0.38
2 de dez. de 2020,Careiro da Várzea,0.39
2 de dez. de 2020,Lábrea,0.48
2 de dez. de 2020,Itacoatiara,0.4
2 de dez. de 2020,Tabatinga,0.46
2 de dez. de 2020,Manicoré,0.39
2 de dez. de 2020,Autazes,0.43
2 de dez. de 2020,São Gabriel da Cachoeira,0.27
2 de dez. de 2020,Tefé,0.4
2 de dez. de 2020,Rio Preto da Eva,0.32
2 de dez. de 2020,Coari,0.4
2 de dez. de 2020,Manaus,0.4
2 de dez. de 2020,Maués,0.29
2 de dez. de 2020,Parintins,0.36
3 de dez. de 2020,Humaitá,0.33
3 de dez. de 2020,Iranduba,0.35
3 de dez. de 2020,Manacapuru,0.43
3 de dez. de 2020,Boca do Acre,0.51
3 de dez. de 2020,São Gabriel da Cachoeira,0.28
3 de dez. de 2020,Manaus,0.39
3 de dez. de 2020,Parintins,0.34
3 de dez. de 2020,Rio Preto da Eva,0.37
3 de dez. de 2020,Presidente Figueiredo,0.38
3 de dez. de 2020,Tefé,0.39
3 de dez. de 2020,Itacoatiara,0.34
3 de dez. de 2020,Tabatinga,0.49
3 de dez. de 2020,Maués,0.29
3 de dez. de 2020,Manicoré,0.42
3 de dez. de 2020,Coari,0.35
3 de dez. de 2020,Lábrea,0.41
3 de dez. de 2020,Autazes,0.42
3 de dez. de 2020,Careiro,0.45
4 de dez. de 2020,Tabatinga,0.38
4 de dez. de 2020,Itacoatiara,0.36
4 de dez. de 2020,Boca do Acre,0.42
4 de dez. de 2020,Manicoré,0.34
4 de dez. de 2020,Presidente Figueiredo,0.4
4 de dez. de 2020,Maués,0.29
4 de dez. de 2020,São Gabriel da Cachoeira,0.33
4 de dez. de 2020,Careiro,0.46
4 de dez. de 2020,Humaitá,0.3
4 de dez. de 2020,Coari,0.44
4 de dez. de 2020,Iranduba,0.4
4 de dez. de 2020,Manaus,0.39
4 de dez. de 2020,Lábrea,0.3
4 de dez. de 2020,Parintins,0.35
4 de dez. de 2020,Rio Preto da Eva,0.32
4 de dez. de 2020,Manacapuru,0.41
4 de dez. de 2020,Autazes,0.46
4 de dez. de 2020,Tefé,0.42
5 de dez. de 2020,Manacapuru,0.45
5 de dez. de 2020,Manicoré,0.39
5 de dez. de 2020,Presidente Figueiredo,0.43
5 de dez. de 2020,Manaus,0.43
5 de dez. de 2020,Coari,0.48
5 de dez. de 2020,Maués,0.41
5 de dez. de 2020,Lábrea,0.51
5 de dez. de 2020,Itacoatiara,0.36
5 de dez. de 2020,Iranduba,0.43
5 de dez. de 2020,Careiro,0.54
5 de dez. de 2020,Tefé,0.33
5 de dez. de 2020,Rio Preto da Eva,0.41
5 de dez. de 2020,Autazes,0.49
5 de dez. de 2020,Parintins,0.32
5 de dez. de 2020,São Gabriel da Cachoeira,0.35
5 de dez. de 2020,Tabatinga,0.38
5 de dez. de 2020,Boca do Acre,0.59
5 de dez. de 2020,Humaitá,0.4
6 de dez. de 2020,Lábrea,0.54
6 de dez. de 2020,Maués,0.34
6 de dez. de 2020,Tefé,0.5
6 de dez. de 2020,Rio Preto da Eva,0.47
6 de dez. de 2020,Boca do Acre,0.67
6 de dez. de 2020,Careiro,0.52
6 de dez. de 2020,Coari,0.43
6 de dez. de 2020,São Gabriel da Cachoeira,0.32
6 de dez. de 2020,Manacapuru,0.54
6 de dez. de 2020,Itacoatiara,0.39
6 de dez. de 2020,Autazes,0.49
6 de dez. de 2020,Manicoré,0.39
6 de dez. de 2020,Manaus,0.5
6 de dez. de 2020,Tabatinga,0.44
6 de dez. de 2020,Presidente Figueiredo,0.48
6 de dez. de 2020,Parintins,0.4
6 de dez. de 2020,Humaitá,0.41
6 de dez. de 2020,Iranduba,0.47
7 de dez. de 2020,Manaus,0.46
7 de dez. de 2020,Rio Preto da Eva,0.37
7 de dez. de 2020,Maués,0.35
7 de dez. de 2020,Iranduba,0.44
7 de dez. de 2020,Manacapuru,0.48
7 de dez. de 2020,São Gabriel da Cachoeira,0.29
7 de dez. de 2020,Manicoré,0.41
7 de dez. de 2020,Humaitá,0.29
7 de dez. de 2020,Parintins,0.36
7 de dez. de 2020,Tefé,0.44
7 de dez. de 2020,Tabatinga,0.27
7 de dez. de 2020,Autazes,0.45
7 de dez. de 2020,Boca do Acre,0.53
7 de dez. de 2020,Careiro,0.47
7 de dez. de 2020,Presidente Figueiredo,0.45
7 de dez. de 2020,Coari,0.49
7 de dez. de 2020,Lábrea,0.43
7 de dez. de 2020,Itacoatiara,0.44
8 de dez. de 2020,Manicoré,0.44
8 de dez. de 2020,Manacapuru,0.5
8 de dez. de 2020,São Gabriel da Cachoeira,0.38
8 de dez. de 2020,Itacoatiara,0.38
8 de dez. de 2020,Tabatinga,0.46
8 de dez. de 2020,Presidente Figueiredo,0.4
8 de dez. de 2020,Autazes,0.49
8 de dez. de 2020,Rio Preto da Eva,0.43
8 de dez. de 2020,Humaitá,0.43
8 de dez. de 2020,Careiro,0.57
8 de dez. de 2020,Coari,0.51
8 de dez. de 2020,Parintins,0.43
8 de dez. de 2020,Manaus,0.48
8 de dez. de 2020,Iranduba,0.45
8 de dez. de 2020,Lábrea,0.51
8 de dez. de 2020,Tefé,0.4
8 de dez. de 2020,Maués,0.26
8 de dez. de 2020,Boca do Acre,0.56
9 de dez. de 2020,Parintins,0.31
9 de dez. de 2020,Careiro,0.46
9 de dez. de 2020,Boca do Acre,0.53
9 de dez. de 2020,Manaus,0.41
9 de dez. de 2020,Coari,0.43
9 de dez. de 2020,Presidente Figueiredo,0.39
9 de dez. de 2020,Rio Preto da Eva,0.39
9 de dez. de 2020,Maués,0.37
9 de dez. de 2020,Manicoré,0.41
9 de dez. de 2020,Careiro da Várzea,0.5
9 de dez. de 2020,Lábrea,0.41
9 de dez. de 2020,Tefé,0.32
9 de dez. de 2020,Itacoatiara,0.34
9 de dez. de 2020,Tabatinga,0.36
9 de dez. de 2020,São Gabriel da Cachoeira,0.31
9 de dez. de 2020,Autazes,0.38
9 de dez. de 2020,Humaitá,0.33
9 de dez. de 2020,Iranduba,0.35
9 de dez. de 2020,Manacapuru,0.38
10 de dez. de 2020,Maués,0.34
10 de dez. de 2020,Humaitá,0.28
10 de dez. de 2020,Tefé,0.38
10 de dez. de 2020,Lábrea,0.43
10 de dez. de 2020,Tabatinga,0.36
10 de dez. de 2020,Iranduba,0.41
10 de dez. de 2020,Manicoré,0.43
10 de dez. de 2020,Autazes,0.43
10 de dez. de 2020,Manacapuru,0.42
10 de dez. de 2020,Presidente Figueiredo,0.41
10 de dez. de 2020,São Gabriel da Cachoeira,0.26
10 de dez. de 2020,Parintins,0.32
10 de dez. de 2020,Coari,0.44
10 de dez. de 2020,Rio Preto da Eva,0.39
10 de dez. de 2020,Boca do Acre,0.51
10 de dez. de 2020,Manaus,0.4
10 de dez. de 2020,Careiro,0.48
10 de dez. de 2020,Itacoatiara,0.39
11 de dez. de 2020,Itacoatiara,0.39
11 de dez. de 2020,Manacapuru,0.43
11 de dez. de 2020,Iranduba,0.42
11 de dez. de 2020,Rio Preto da Eva,0.36
11 de dez. de 2020,Parintins,0.33
11 de dez. de 2020,Tabatinga,0.37
11 de dez. de 2020,Manicoré,0.33
11 de dez. de 2020,Humaitá,0.34
11 de dez. de 2020,Careiro da Várzea,0.6
11 de dez. de 2020,São Gabriel da Cachoeira,0.29
11 de dez. de 2020,Maués,0.38
11 de dez. de 2020,Lábrea,0.28
11 de dez. de 2020,Tefé,0.41
11 de dez. de 2020,Careiro,0.5
11 de dez. de 2020,Boca do Acre,0.51
11 de dez. de 2020,Autazes,0.5
11 de dez. de 2020,Presidente Figueiredo,0.36
11 de dez. de 2020,Manaus,0.4
11 de dez. de 2020,Coari,0.38
12 de dez. de 2020,Iranduba,0.42
12 de dez. de 2020,Lábrea,0.49
12 de dez. de 2020,São Gabriel da Cachoeira,0.28
12 de dez. de 2020,Tabatinga,0.41
12 de dez. de 2020,Manacapuru,0.41
12 de dez. de 2020,Manicoré,0.41
12 de dez. de 2020,Boca do Acre,0.49
12 de dez. de 2020,Rio Preto da Eva,0.49
12 de dez. de 2020,Parintins,0.35
12 de dez. de 2020,Coari,0.6
12 de dez. de 2020,Humaitá,0.4
12 de dez. de 2020,Tefé,0.45
12 de dez. de 2020,Presidente Figueiredo,0.47
12 de dez. de 2020,Manaus,0.43
12 de dez. de 2020,Maués,0.3
12 de dez. de 2020,Careiro,0.51
12 de dez. de 2020,Itacoatiara,0.44
12 de dez. de 2020,Autazes,0.43
13 de dez. de 2020,Itacoatiara,0.46
13 de dez. de 2020,Manaus,0.5
13 de dez. de 2020,Presidente Figueiredo,0.54
13 de dez. de 2020,Maués,0.38
13 de dez. de 2020,Lábrea,0.48
13 de dez. de 2020,Tabatinga,0.42
13 de dez. de 2020,Humaitá,0.41
13 de dez. de 2020,Rio Preto da Eva,0.48
13 de dez. de 2020,Autazes,0.55
13 de dez. de 2020,São Gabriel da Cachoeira,0.48
13 de dez. de 2020,Careiro,0.54
13 de dez. de 2020,Parintins,0.39
13 de dez. de 2020,Manicoré,0.48
13 de dez. de 2020,Iranduba,0.48
13 de dez. de 2020,Coari,0.49
13 de dez. de 2020,Manacapuru,0.52
13 de dez. de 2020,Tefé,0.45
13 de dez. de 2020,Boca do Acre,0.56
14 de dez. de 2020,Lábrea,0.39
14 de dez. de 2020,Itacoatiara,0.32
14 de dez. de 2020,Humaitá,0.35
14 de dez. de 2020,Tabatinga,0.38
14 de dez. de 2020,Iranduba,0.39
14 de dez. de 2020,Careiro da Várzea,0.57
14 de dez. de 2020,São Gabriel da Cachoeira,0.35
14 de dez. de 2020,Manaus,0.42
14 de dez. de 2020,Autazes,0.5
14 de dez. de 2020,Parintins,0.36
14 de dez. de 2020,Presidente Figueiredo,0.44
14 de dez. de 2020,Boca do Acre,0.55
14 de dez. de 2020,Rio Preto da Eva,0.4
14 de dez. de 2020,Maués,0.28
14 de dez. de 2020,Careiro,0.51
14 de dez. de 2020,Tefé,0.38
14 de dez. de 2020,Coari,0.48
14 de dez. de 2020,Manicoré,0.37
14 de dez. de 2020,Manacapuru,0.4
15 de dez. de 2020,Parintins,0.34
15 de dez. de 2020,Coari,0.48
15 de dez. de 2020,Boca do Acre,0.46
15 de dez. de 2020,Tabatinga,0.41
15 de dez. de 2020,Manacapuru,0.44
15 de dez. de 2020,Autazes,0.49
15 de dez. de 2020,Maués,0.47
15 de dez. de 2020,Manaus,0.42
15 de dez. de 2020,São Gabriel da Cachoeira,0.39
15 de dez. de 2020,Rio Preto da Eva,0.44
15 de dez. de 2020,Lábrea,0.38
15 de dez. de 2020,Humaitá,0.3
15 de dez. de 2020,Presidente Figueiredo,0.41
15 de dez. de 2020,Itacoatiara,0.38
15 de dez. de 2020,Careiro,0.46
15 de dez. de 2020,Manicoré,0.39
15 de dez. de 2020,Tefé,0.4
15 de dez. de 2020,Iranduba,0.43
16 de dez. de 2020,Presidente Figueiredo,0.38
16 de dez. de 2020,Careiro,0.55
16 de dez. de 2020,Maués,0.26
16 de dez. de 2020,Coari,0.45
16 de dez. de 2020,Boca do Acre,0.44
16 de dez. de 2020,Itacoatiara,0.35
16 de dez. de 2020,Rio Preto da Eva,0.41
16 de dez. de 2020,Tefé,0.42
16 de dez. de 2020,Manicoré,0.38
16 de dez. de 2020,Parintins,0.34
16 de dez. de 2020,Iranduba,0.4
16 de dez. de 2020,Tabatinga,0.42
16 de dez. de 2020,Autazes,0.45
16 de dez. de 2020,Manaus,0.4
16 de dez. de 2020,Humaitá,0.4
16 de dez. de 2020,Manacapuru,0.41
16 de dez. de 2020,Lábrea,0.34
16 de dez. de 2020,São Gabriel da Cachoeira,0.26
17 de dez. de 2020,Coari,0.39
17 de dez. de 2020,Tefé,0.34
17 de dez. de 2020,Tabatinga,0.51
17 de dez. de 2020,São Gabriel da Cachoeira,0.29
17 de dez. de 2020,Itacoatiara,0.39
17 de dez. de 2020,Lábrea,0.46
17 de dez. de 2020,Careiro,0.45
17 de dez. de 2020,Parintins,0.38
17 de dez. de 2020,Autazes,0.42
17 de dez. de 2020,Maués,0.26
17 de dez. de 2020,Presidente Figueiredo,0.42
17 de dez. de 2020,Manacapuru,0.47
17 de dez. de 2020,Manaus,0.4
17 de dez. de 2020,Iranduba,0.39
17 de dez. de 2020,Humaitá,0.31
17 de dez. de 2020,Rio Preto da Eva,0.42
17 de dez. de 2020,Manicoré,0.4
18 de dez. de 2020,Rio Preto da Eva,0.39
18 de dez. de 2020,Tefé,0.38
18 de dez. de 2020,Manaus,0.4
18 de dez. de 2020,Maués,0.35
18 de dez. de 2020,Tabatinga,0.42
18 de dez. de 2020,Manacapuru,0.43
18 de dez. de 2020,Lábrea,0.35
18 de dez. de 2020,Presidente Figueiredo,0.38
18 de dez. de 2020,São Gabriel da Cachoeira,0.35
18 de dez. de 2020,Boca do Acre,0.5
18 de dez. de 2020,Parintins,0.33
18 de dez. de 2020,Manicoré,0.32
18 de dez. de 2020,Iranduba,0.4
18 de dez. de 2020,Coari,0.43
18 de dez. de 2020,Autazes,0.42
18 de dez. de 2020,Itacoatiara,0.37
18 de dez. de 2020,Careiro,0.37
18 de dez. de 2020,Humaitá,0.35
19 de dez. de 2020,Itacoatiara,0.41
19 de dez. de 2020,Manaus,0.42
19 de dez. de 2020,Boca do Acre,0.48
19 de dez. de 2020,Humaitá,0.38
19 de dez. de 2020,Parintins,0.39
19 de dez. de 2020,Autazes,0.45
19 de dez. de 2020,Manacapuru,0.45
19 de dez. de 2020,Lábrea,0.41
19 de dez. de 2020,Manicoré,0.42
19 de dez. de 2020,Tabatinga,0.36
19 de dez. de 2020,Careiro,0.4
19 de dez. de 2020,Maués,0.31
19 de dez. de 2020,São Gabriel da Cachoeira,0.35
19 de dez. de 2020,Rio Preto da Eva,0.42
19 de dez. de 2020,Coari,0.48
19 de dez. de 2020,Tefé,0.42
19 de dez. de 2020,Presidente Figueiredo,0.38
19 de dez. de 2020,Iranduba,0.43
19 de dez. de 2020,Careiro da Várzea,0.63
20 de dez. de 2020,Manaus,0.48
20 de dez. de 2020,Iranduba,0.5
20 de dez. de 2020,Boca do Acre,0.52
20 de dez. de 2020,Coari,0.51
20 de dez. de 2020,Tabatinga,0.45
20 de dez. de 2020,Manacapuru,0.51
20 de dez. de 2020,Manicoré,0.42
20 de dez. de 2020,Presidente Figueiredo,0.53
20 de dez. de 2020,Parintins,0.39
20 de dez. de 2020,Autazes,0.51
20 de dez. de 2020,Tefé,0.43
20 de dez. de 2020,Maués,0.33
20 de dez. de 2020,Rio Preto da Eva,0.6
20 de dez. de 2020,Careiro,0.4
20 de dez. de 2020,Lábrea,0.56
20 de dez. de 2020,Humaitá,0.44
20 de dez. de 2020,Itacoatiara,0.41
21 de dez. de 2020,Humaitá,0.43
21 de dez. de 2020,Careiro,0.36
21 de dez. de 2020,Rio Preto da Eva,0.45
21 de dez. de 2020,Tefé,0.38
21 de dez. de 2020,Maués,0.38
21 de dez. de 2020,Autazes,0.47
21 de dez. de 2020,Lábrea,0.33
21 de dez. de 2020,Iranduba,0.41
21 de dez. de 2020,Manaus,0.41
21 de dez. de 2020,São Gabriel da Cachoeira,0.29
21 de dez. de 2020,Presidente Figueiredo,0.37
21 de dez. de 2020,Coari,0.47
21 de dez. de 2020,Tabatinga,0.4
21 de dez. de 2020,Manacapuru,0.45
21 de dez. de 2020,Manicoré,0.33
21 de dez. de 2020,Itacoatiara,0.4
21 de dez. de 2020,Boca do Acre,0.44
21 de dez. de 2020,Parintins,0.31
22 de dez. de 2020,Humaitá,0.47
22 de dez. de 2020,Tabatinga,0.45
22 de dez. de 2020,Coari,0.47
22 de dez. de 2020,Presidente Figueiredo,0.39
22 de dez. de 2020,Careiro,0.46
22 de dez. de 2020,Manicoré,0.29
22 de dez. de 2020,Itacoatiara,0.4
22 de dez. de 2020,Parintins,0.34
22 de dez. de 2020,Manacapuru,0.42
22 de dez. de 2020,Iranduba,0.38
22 de dez. de 2020,Manaus,0.4
22 de dez. de 2020,Autazes,0.44
22 de dez. de 2020,Rio Preto da Eva,0.36
22 de dez. de 2020,Lábrea,0.39
22 de dez. de 2020,Boca do Acre,0.59
22 de dez. de 2020,São Gabriel da Cachoeira,0.36
22 de dez. de 2020,Tefé,0.37
22 de dez. de 2020,Maués,0.4
23 de dez. de 2020,Boca do Acre,0.48
23 de dez. de 2020,Rio Preto da Eva,0.27
23 de dez. de 2020,Coari,0.38
23 de dez. de 2020,Iranduba,0.37
23 de dez. de 2020,Autazes,0.41
23 de dez. de 2020,Manaus,0.4
23 de dez. de 2020,Manacapuru,0.41
23 de dez. de 2020,São Gabriel da Cachoeira,0.32
23 de dez. de 2020,Tefé,0.37
23 de dez. de 2020,Tabatinga,0.45
23 de dez. de 2020,Parintins,0.32
23 de dez. de 2020,Presidente Figueiredo,0.44
23 de dez. de 2020,Itacoatiara,0.37
23 de dez. de 2020,Lábrea,0.45
23 de dez. de 2020,Manicoré,0.4
23 de dez. de 2020,Maués,0.29
23 de dez. de 2020,Humaitá,0.38
23 de dez. de 2020,Careiro,0.36
24 de dez. de 2020,Parintins,0.36
24 de dez. de 2020,Rio Preto da Eva,0.37
24 de dez. de 2020,Careiro,0.53
24 de dez. de 2020,Coari,0.46
24 de dez. de 2020,Lábrea,0.35
24 de dez. de 2020,Manicoré,0.34
24 de dez. de 2020,Manacapuru,0.45
24 de dez. de 2020,Presidente Figueiredo,0.4
24 de dez. de 2020,Boca do Acre,0.42
24 de dez. de 2020,Tefé,0.33
24 de dez. de 2020,Humaitá,0.43
24 de dez. de 2020,Itacoatiara,0.38
24 de dez. de 2020,Manaus,0.41
24 de dez. de 2020,São Gabriel da Cachoeira,0.38
24 de dez. de 2020,Iranduba,0.42
24 de dez. de 2020,Autazes,0.44
24 de dez. de 2020,Tabatinga,0.42
25 de dez. de 2020,Rio Preto da Eva,0.48
25 de dez. de 2020,Coari,0.43
25 de dez. de 2020,Manacapuru,0.47
25 de dez. de 2020,Parintins,0.45
25 de dez. de 2020,São Gabriel da Cachoeira,0.45
25 de dez. de 2020,Maués,0.38
25 de dez. de 2020,Careiro,0.56
25 de dez. de 2020,Tefé,0.38
25 de dez. de 2020,Tabatinga,0.29
25 de dez. de 2020,Autazes,0.44
25 de dez. de 2020,Manicoré,0.4
25 de dez. de 2020,Itacoatiara,0.41
25 de dez. de 2020,Boca do Acre,0.49
25 de dez. de 2020,Iranduba,0.51
25 de dez. de 2020,Manaus,0.52
25 de dez. de 2020,Presidente Figueiredo,0.51
25 de dez. de 2020,Humaitá,0.46
26 de dez. de 2020,Boca do Acre,0.59
26 de dez. de 2020,Careiro,0.52
26 de dez. de 2020,Humaitá,0.55
26 de dez. de 2020,Rio Preto da Eva,0.49
26 de dez. de 2020,Manaus,0.52
26 de dez. de 2020,Tefé,0.43
26 de dez. de 2020,Tabatinga,0.49
26 de dez. de 2020,Presidente Figueiredo,0.43
26 de dez. de 2020,Manacapuru,0.47
26 de dez. de 2020,Maués,0.49
26 de dez. de 2020,Itacoatiara,0.52
26 de dez. de 2020,Manicoré,0.3
26 de dez. de 2020,Autazes,0.51
26 de dez. de 2020,Coari,0.5
26 de dez. de 2020,Parintins,0.42
26 de dez. de 2020,Iranduba,0.49
27 de dez. de 2020,Coari,0.54
27 de dez. de 2020,Rio Preto da Eva,0.48
27 de dez. de 2020,Humaitá,0.45
27 de dez. de 2020,Autazes,0.52
27 de dez. de 2020,Careiro,0.58
27 de dez. de 2020,Manaus,0.57
27 de dez. de 2020,Iranduba,0.54
27 de dez. de 2020,Parintins,0.41
27 de dez. de 2020,Maués,0.39
27 de dez. de 2020,Tefé,0.44
27 de dez. de 2020,Presidente Figueiredo,0.51
27 de dez. de 2020,Itacoatiara,0.46
27 de dez. de 2020,Tabatinga,0.51
27 de dez. de 2020,Manacapuru,0.49
27 de dez. de 2020,Manicoré,0.38
27 de dez. de 2020,Boca do Acre,0.6
28 de dez. de 2020,Manicoré,0.44
28 de dez. de 2020,Maués,0.4
28 de dez. de 2020,Iranduba,0.41
28 de dez. de 2020,Boca do Acre,0.46
28 de dez. de 2020,Tabatinga,0.55
28 de dez. de 2020,Manacapuru,0.44
